dealid,artistsid,pitched
6744,578,0
6767,578,0
6764,578,0
6775,578,0
6713,578,0
6634,578,0
6778,578,0
6774,578,0
6796,578,0
6805,578,0
6804,578,0
6803,578,0
6802,578,0
6808,578,0
6814,578,0
6793,578,0
6819,578,0
6813,578,0
6807,578,0
5871,557,0
6414,557,0
3255,557,0
6438,557,0
6480,557,0
6479,557,0
6477,557,0
6474,557,0
6476,557,0
6467,557,0
6501,557,0
6495,557,0
6509,557,0
6490,557,0
6517,557,0
6497,557,0
6520,557,0
6496,557,0
6536,557,0
5814,557,0
6569,557,0
6552,557,0
6591,557,0
6586,557,0
6549,557,0
6594,557,1
6577,557,0
6471,557,0
6598,557,0
6566,557,0
6601,557,0
6603,557,0
6568,557,0
6556,557,0
6564,557,0
6395,557,0
6620,557,0
6608,557,0
6576,557,0
6587,557,0
6539,557,0
6622,557,0
6636,557,0
6670,557,0
6651,557,0
6665,557,0
6668,557,0
6676,557,0
6637,557,0
4995,557,0
6627,557,0
6685,557,0
6680,557,0
6737,557,0
6732,557,0
6742,557,0
6712,557,0
6744,557,0
6767,557,0
6764,557,0
6775,557,0
6713,557,0
6634,557,0
6778,557,0
6774,557,0
6796,557,0
6805,557,0
6804,557,0
6803,557,0
6802,557,0
6808,557,0
6814,557,0
6793,557,0
6819,557,0
6813,557,0
6807,557,0
5871,55664,0
6414,55664,0
3255,55664,0
6438,55664,0
6480,55664,0
6479,55664,0
6477,55664,0
6474,55664,0
6476,55664,0
6467,55664,0
6501,55664,0
6495,55664,0
6509,55664,0
6490,55664,0
6517,55664,0
6497,55664,0
6520,55664,0
6496,55664,0
6536,55664,0
5814,55664,0
6569,55664,0
6552,55664,0
6591,55664,0
6586,55664,0
6549,55664,0
6594,55664,0
6577,55664,1
6471,55664,0
6598,55664,0
6566,55664,0
6601,55664,0
6603,55664,0
6568,55664,0
6556,55664,0
6564,55664,0
6395,55664,0
6620,55664,0
6608,55664,0
6576,55664,0
6587,55664,0
6539,55664,0
6622,55664,0
6636,55664,0
6670,55664,0
6651,55664,0
6665,55664,0
6668,55664,0
6676,55664,0
6637,55664,0
4995,55664,0
6627,55664,0
6685,55664,0
6680,55664,0
6737,55664,0
6732,55664,0
6742,55664,0
6712,55664,0
6744,55664,0
6767,55664,0
6764,55664,0
6775,55664,0
6713,55664,0
6634,55664,0
6778,55664,0
6774,55664,0
6796,55664,0
6805,55664,0
6804,55664,0
6803,55664,0
6802,55664,0
6808,55664,0
6814,55664,0
6793,55664,0
6819,55664,0
6813,55664,0
6807,55664,0
5871,55630,0
6414,55630,0
3255,55630,0
6438,55630,0
6480,55630,0
6479,55630,0
6477,55630,0
6474,55630,0
6476,55630,0
6467,55630,0
6501,55630,0
6495,55630,0
6509,55630,0
6490,55630,0
6517,55630,0
6497,55630,0
6520,55630,0
6496,55630,0
6536,55630,0
5814,55630,0
6569,55630,0
6552,55630,0
6591,55630,0
6586,55630,0
6549,55630,0
6594,55630,0
6577,55630,0
6471,55630,0
6598,55630,0
6566,55630,0
6601,55630,0
6603,55630,0
6568,55630,0
6556,55630,0
6564,55630,0
6395,55630,0
6620,55630,0
6608,55630,0
6576,55630,0
6587,55630,0
6539,55630,0
6622,55630,0
6636,55630,0
6670,55630,0
6651,55630,0
6665,55630,0
6668,55630,0
6676,55630,0
6637,55630,0
4995,55630,0
6627,55630,0
6685,55630,0
6680,55630,0
6737,55630,0
6732,55630,0
6742,55630,0
6712,55630,0
6744,55630,0
6767,55630,0
6764,55630,0
6775,55630,0
6713,55630,0
6634,55630,0
6778,55630,0
6774,55630,0
6796,55630,0
6805,55630,0
6804,55630,0
6803,55630,2
6802,55630,0
6808,55630,0
6814,55630,0
6793,55630,0
6819,55630,0
6813,55630,0
6807,55630,0
5871,555,0
6414,555,1
3255,555,0
6438,555,0
6480,555,0
6479,555,0
6477,555,0
6474,555,0
6476,555,0
6467,555,0
6501,555,0
6495,555,0
6509,555,0
6490,555,0
6517,555,0
6497,555,0
6520,555,0
6496,555,0
6536,555,0
5814,555,0
6569,555,0
6552,555,0
6591,555,0
6586,555,0
6549,555,0
6594,555,0
6577,555,0
6471,555,0
6598,555,0
6566,555,0
6601,555,0
6603,555,0
6568,555,0
6556,555,0
6564,555,0
6395,555,0
6620,555,0
6608,555,0
6576,555,0
6587,555,0
6539,555,0
6622,555,0
6636,555,0
6670,555,0
6651,555,0
6665,555,0
6668,555,0
6676,555,0
6637,555,0
4995,555,0
6627,555,0
6685,555,0
6680,555,0
6737,555,0
6732,555,0
6742,555,0
6712,555,0
6744,555,0
6767,555,0
6764,555,0
6775,555,0
6713,555,0
6634,555,0
6778,555,0
6774,555,0
6796,555,0
6805,555,0
6804,555,0
6803,555,0
6802,555,0
6808,555,0
6814,555,0
6793,555,0
6819,555,0
6813,555,0
6807,555,0
5871,506,0
6414,506,0
3255,506,0
6438,506,0
6480,506,0
6479,506,0
6477,506,0
6474,506,0
6476,506,0
6467,506,0
6501,506,0
6495,506,0
6509,506,0
6490,506,0
6517,506,0
6497,506,0
6520,506,0
6496,506,0
6536,506,0
5814,506,0
6569,506,0
6552,506,0
6591,506,0
6586,506,0
6549,506,0
6594,506,0
6577,506,0
6471,506,1
6598,506,0
6566,506,0
6601,506,0
6603,506,0
6568,506,0
6556,506,0
6564,506,0
6395,506,0
6620,506,0
6608,506,0
6576,506,0
6587,506,0
6539,506,0
6622,506,0
6636,506,0
6670,506,0
6651,506,0
6665,506,0
6668,506,0
6676,506,0
6637,506,0
4995,506,0
6627,506,0
6685,506,0
6680,506,0
6737,506,0
6732,506,0
6742,506,0
6712,506,0
6744,506,0
6767,506,0
6764,506,0
6775,506,0
6713,506,0
6634,506,0
6778,506,0
6774,506,0
6796,506,0
6805,506,0
6804,506,0
6803,506,0
6802,506,0
6808,506,0
6814,506,0
6793,506,0
6819,506,0
6813,506,0
6807,506,0
5871,480,0
6414,480,0
3255,480,0
6438,480,0
6480,480,0
6479,480,0
6477,480,0
6474,480,0
6476,480,0
6467,480,0
6501,480,0
6495,480,0
6509,480,0
6490,480,0
6517,480,0
6497,480,0
6520,480,0
6496,480,0
6536,480,0
5814,480,0
6569,480,0
6552,480,0
6591,480,0
6586,480,0
6549,480,0
6594,480,0
6577,480,0
6471,480,0
6598,480,0
6566,480,0
6601,480,0
6603,480,0
6568,480,0
6556,480,0
6564,480,0
6395,480,0
6620,480,0
6608,480,0
6576,480,0
6587,480,1
6539,480,0
6622,480,0
6636,480,0
6670,480,0
6651,480,0
6665,480,0
6668,480,0
6676,480,0
6637,480,0
4995,480,0
6627,480,0
6685,480,0
6680,480,0
6737,480,0
6732,480,0
6742,480,0
6712,480,0
6744,480,0
6767,480,0
6764,480,0
6775,480,0
6713,480,0
6634,480,0
6778,480,0
6774,480,0
6796,480,0
6805,480,0
6804,480,0
6803,480,0
6802,480,0
6808,480,0
6814,480,0
6793,480,0
6819,480,0
6813,480,0
6807,480,0
5871,464,0
6414,464,0
3255,464,0
6438,464,0
6480,464,0
6479,464,0
6477,464,0
6474,464,0
6476,464,0
6467,464,0
6501,464,0
6495,464,0
6509,464,0
6490,464,0
6517,464,0
6497,464,0
6520,464,0
6496,464,0
6536,464,0
5814,464,0
6569,464,0
6552,464,0
6591,464,0
6586,464,0
6549,464,0
6594,464,0
6577,464,0
6471,464,0
6598,464,0
6566,464,0
6601,464,0
6603,464,0
6568,464,0
6556,464,0
6564,464,0
6395,464,0
6620,464,0
6608,464,0
6576,464,0
6587,464,0
6539,464,0
6622,464,0
6636,464,0
6670,464,0
6651,464,0
6665,464,0
6668,464,0
6676,464,0
6637,464,0
4995,464,0
6627,464,0
6685,464,0
6680,464,0
6737,464,0
6732,464,0
6742,464,0
6712,464,0
6744,464,0
6767,464,0
6764,464,0
6775,464,0
6713,464,0
6634,464,0
6778,464,0
6774,464,0
6796,464,0
6805,464,0
6804,464,0
6803,464,0
6802,464,0
6808,464,0
6814,464,0
6793,464,0
6819,464,0
6813,464,1
6807,464,0
5871,45617,0
6414,45617,0
3255,45617,0
6438,45617,0
6480,45617,0
6479,45617,0
6477,45617,0
6474,45617,0
6476,45617,0
6467,45617,0
6501,45617,0
6495,45617,0
6509,45617,0
6490,45617,0
6517,45617,0
6497,45617,0
6520,45617,0
6496,45617,0
6536,45617,0
5814,45617,0
6569,45617,0
6552,45617,0
6591,45617,0
6586,45617,0
6549,45617,0
6594,45617,0
6577,45617,1
6471,45617,0
6598,45617,0
6566,45617,0
6601,45617,0
6603,45617,0
6568,45617,0
6556,45617,0
6564,45617,0
6395,45617,0
6620,45617,0
6608,45617,0
6576,45617,0
6587,45617,0
6539,45617,0
6622,45617,0
6636,45617,0
6670,45617,0
6651,45617,0
6665,45617,0
6668,45617,0
6676,45617,0
6637,45617,0
4995,45617,0
6627,45617,0
6685,45617,0
6680,45617,0
6737,45617,0
6732,45617,0
6742,45617,0
6712,45617,0
6744,45617,0
6767,45617,0
6764,45617,0
6775,45617,0
6713,45617,0
6634,45617,0
6778,45617,0
6774,45617,0
6796,45617,0
6805,45617,0
6804,45617,0
6803,45617,2
6802,45617,0
6808,45617,0
6814,45617,0
6793,45617,0
6819,45617,0
6813,45617,0
6807,45617,0
5871,442,0
6414,442,0
3255,442,0
6438,442,0
6480,442,0
6479,442,0
6477,442,0
6474,442,0
6476,442,0
6467,442,0
6501,442,0
6495,442,0
6509,442,0
6490,442,0
6517,442,0
6497,442,0
6520,442,0
6496,442,0
6536,442,0
5814,442,0
6569,442,0
6552,442,0
6591,442,0
6586,442,0
6549,442,0
6594,442,0
6577,442,0
6471,442,0
6598,442,0
6566,442,0
6601,442,0
6603,442,0
6568,442,0
6556,442,0
6564,442,0
6395,442,0
6620,442,0
6608,442,0
6576,442,0
6587,442,0
6539,442,1
6622,442,0
6636,442,0
6670,442,0
6651,442,0
6665,442,0
6668,442,0
6676,442,0
6637,442,0
4995,442,0
6627,442,0
6685,442,0
6680,442,0
6737,442,0
6732,442,0
6742,442,0
6712,442,0
6744,442,0
6767,442,0
6764,442,0
6775,442,0
6713,442,0
6634,442,0
6778,442,0
6774,442,0
6796,442,0
6805,442,0
6804,442,0
6803,442,0
6802,442,0
6808,442,0
6814,442,0
6793,442,0
6819,442,0
6813,442,0
6807,442,0
5871,4348,0
6414,4348,0
3255,4348,0
6438,4348,0
6480,4348,0
6479,4348,0
6477,4348,0
6474,4348,0
6476,4348,0
6467,4348,0
6501,4348,0
6495,4348,0
6509,4348,0
6490,4348,0
6517,4348,0
6497,4348,0
6520,4348,0
6496,4348,0
6536,4348,0
5814,4348,0
6569,4348,0
6552,4348,0
6591,4348,0
6586,4348,0
6549,4348,0
6594,4348,0
6577,4348,0
6471,4348,0
6598,4348,0
6566,4348,0
6601,4348,0
6603,4348,0
6568,4348,0
6556,4348,0
6564,4348,0
6395,4348,0
6620,4348,0
6608,4348,0
6576,4348,0
6587,4348,0
6539,4348,0
6622,4348,0
6636,4348,0
6670,4348,0
6651,4348,0
6665,4348,0
6668,4348,0
6676,4348,0
6637,4348,0
4995,4348,0
6627,4348,0
6685,4348,0
6680,4348,0
6737,4348,0
6732,4348,0
6742,4348,1
6712,4348,0
6744,4348,0
6767,4348,0
6764,4348,0
6775,4348,0
6713,4348,0
6634,4348,0
6778,4348,0
6774,4348,0
6796,4348,0
6805,4348,0
6804,4348,0
6803,4348,0
6802,4348,0
6808,4348,0
6814,4348,0
6793,4348,0
6819,4348,0
6813,4348,0
6807,4348,0
5871,4338,0
6414,4338,1
3255,4338,0
6438,4338,0
6480,4338,0
6479,4338,0
6477,4338,0
6474,4338,0
6476,4338,0
6467,4338,0
6501,4338,0
6495,4338,0
6509,4338,0
6490,4338,0
6517,4338,0
6497,4338,0
6520,4338,0
6496,4338,0
6536,4338,0
5814,4338,0
6569,4338,0
6552,4338,0
6591,4338,0
6586,4338,0
6549,4338,0
6594,4338,0
6577,4338,0
6471,4338,0
6598,4338,0
6566,4338,0
6601,4338,0
6603,4338,0
6568,4338,0
6556,4338,0
6564,4338,0
6395,4338,0
6620,4338,0
6608,4338,0
6576,4338,0
6587,4338,0
6539,4338,0
6622,4338,0
6636,4338,0
6670,4338,0
6651,4338,0
6665,4338,0
6668,4338,0
6676,4338,0
6637,4338,0
4995,4338,0
6627,4338,0
6685,4338,0
6680,4338,0
6737,4338,0
6732,4338,0
6742,4338,0
6712,4338,0
6744,4338,0
6767,4338,0
6764,4338,0
6775,4338,0
6713,4338,0
6634,4338,0
6778,4338,0
6774,4338,0
6796,4338,0
6805,4338,0
6804,4338,0
6803,4338,0
6802,4338,0
6808,4338,0
6814,4338,0
6793,4338,0
6819,4338,0
6813,4338,0
6807,4338,0
5871,4337,0
6414,4337,1
3255,4337,0
6438,4337,0
6480,4337,0
6479,4337,0
6477,4337,0
6474,4337,0
6476,4337,0
6467,4337,0
6501,4337,0
6495,4337,0
6509,4337,0
6490,4337,0
6517,4337,0
6497,4337,0
6520,4337,0
6496,4337,0
6536,4337,0
5814,4337,0
6569,4337,0
6552,4337,0
6591,4337,0
6586,4337,0
6549,4337,0
6594,4337,0
6577,4337,0
6471,4337,0
6598,4337,0
6566,4337,0
6601,4337,0
6603,4337,0
6568,4337,0
6556,4337,0
6564,4337,0
6395,4337,0
6620,4337,0
6608,4337,0
6576,4337,0
6587,4337,0
6539,4337,0
6622,4337,0
6636,4337,0
6670,4337,0
6651,4337,0
6665,4337,0
6668,4337,0
6676,4337,0
6637,4337,0
4995,4337,0
6627,4337,0
6685,4337,0
6680,4337,0
6737,4337,0
6732,4337,0
6742,4337,0
6712,4337,0
6744,4337,0
6767,4337,0
6764,4337,0
6775,4337,0
6713,4337,0
6634,4337,0
6778,4337,0
6774,4337,0
6796,4337,0
6805,4337,0
6804,4337,0
6803,4337,0
6802,4337,0
6808,4337,0
6814,4337,0
6793,4337,0
6819,4337,0
6813,4337,0
6807,4337,0
5871,4332,0
6414,4332,0
3255,4332,0
6438,4332,0
6480,4332,0
6479,4332,0
6477,4332,0
6474,4332,0
6476,4332,0
6467,4332,0
6501,4332,0
6495,4332,0
6509,4332,0
6490,4332,0
6517,4332,0
6497,4332,0
6520,4332,0
6496,4332,0
6536,4332,0
5814,4332,0
6569,4332,0
6552,4332,0
6591,4332,0
6586,4332,0
6549,4332,0
6594,4332,0
6577,4332,0
6471,4332,0
6598,4332,0
6566,4332,0
6601,4332,0
6603,4332,0
6568,4332,0
6556,4332,0
6564,4332,0
6395,4332,0
6620,4332,0
6608,4332,0
6576,4332,0
6587,4332,0
6539,4332,0
6622,4332,0
6636,4332,1
6670,4332,0
6651,4332,0
6665,4332,0
6668,4332,0
6676,4332,0
6637,4332,0
4995,4332,0
6627,4332,0
6685,4332,0
6680,4332,0
6737,4332,0
6732,4332,0
6742,4332,0
6712,4332,0
6744,4332,0
6767,4332,0
6764,4332,0
6775,4332,0
6713,4332,0
6634,4332,0
6778,4332,0
6774,4332,0
6796,4332,0
6805,4332,0
6804,4332,0
6803,4332,0
6802,4332,0
6808,4332,0
6814,4332,0
6793,4332,0
6819,4332,0
6813,4332,0
6807,4332,0
5871,4331,0
6414,4331,0
3255,4331,0
6438,4331,0
6480,4331,0
6479,4331,0
6477,4331,0
6474,4331,0
6476,4331,0
6467,4331,0
6501,4331,0
6495,4331,0
6509,4331,0
6490,4331,0
6517,4331,0
6497,4331,0
6520,4331,0
6496,4331,0
6536,4331,0
5814,4331,0
6569,4331,0
6552,4331,0
6591,4331,0
6586,4331,0
6549,4331,0
6594,4331,0
6577,4331,0
6471,4331,0
6598,4331,0
6566,4331,0
6601,4331,0
6603,4331,0
6568,4331,0
6556,4331,0
6564,4331,0
6395,4331,0
6620,4331,0
6608,4331,0
6576,4331,0
6587,4331,0
6539,4331,0
6622,4331,0
6636,4331,0
6670,4331,0
6651,4331,0
6665,4331,0
6668,4331,0
6676,4331,0
6637,4331,0
4995,4331,0
6627,4331,0
6685,4331,0
6680,4331,0
6737,4331,0
6732,4331,0
6742,4331,0
6712,4331,0
6744,4331,0
6767,4331,0
6764,4331,0
6775,4331,0
6713,4331,0
6634,4331,0
6778,4331,0
6774,4331,0
6796,4331,0
6805,4331,0
6804,4331,0
6803,4331,0
6802,4331,0
6808,4331,0
6814,4331,0
6793,4331,2
6819,4331,0
6813,4331,0
6807,4331,0
5871,4329,0
6414,4329,0
3255,4329,0
6438,4329,0
6480,4329,0
6479,4329,0
6477,4329,0
6474,4329,0
6476,4329,0
6467,4329,0
6501,4329,0
6495,4329,0
6509,4329,0
6490,4329,0
6517,4329,0
6497,4329,0
6520,4329,0
6496,4329,0
6536,4329,0
5814,4329,0
6569,4329,0
6552,4329,0
6591,4329,0
6586,4329,0
6549,4329,0
6594,4329,0
6577,4329,0
6471,4329,0
6598,4329,0
6566,4329,0
6601,4329,0
6603,4329,0
6568,4329,0
6556,4329,0
6564,4329,0
6395,4329,0
6620,4329,0
6608,4329,0
6576,4329,0
6587,4329,0
6539,4329,0
6622,4329,0
6636,4329,0
6670,4329,0
6651,4329,0
6665,4329,0
6668,4329,0
6676,4329,0
6637,4329,1
4995,4329,0
6627,4329,0
6685,4329,0
6680,4329,0
6737,4329,0
6732,4329,0
6742,4329,0
6712,4329,0
6744,4329,0
6767,4329,0
6764,4329,0
6775,4329,0
6713,4329,0
6634,4329,0
6778,4329,0
6774,4329,0
6796,4329,0
6805,4329,0
6804,4329,0
6803,4329,0
6802,4329,0
6808,4329,0
6814,4329,0
6793,4329,0
6819,4329,0
6813,4329,0
6807,4329,0
5871,4328,0
6414,4328,1
3255,4328,0
6438,4328,0
6480,4328,0
6479,4328,0
6477,4328,0
6474,4328,0
6476,4328,0
6467,4328,0
6501,4328,0
6495,4328,0
6509,4328,0
6490,4328,0
6517,4328,0
6497,4328,0
6520,4328,0
6496,4328,0
6536,4328,0
5814,4328,0
6569,4328,0
6552,4328,0
6591,4328,0
6586,4328,0
6549,4328,0
6594,4328,0
6577,4328,0
6471,4328,0
6598,4328,0
6566,4328,0
6601,4328,0
6603,4328,0
6568,4328,0
6556,4328,0
6564,4328,0
6395,4328,0
6620,4328,0
6608,4328,0
6576,4328,0
6587,4328,0
6539,4328,0
6622,4328,0
6636,4328,0
6670,4328,0
6651,4328,0
6665,4328,0
6668,4328,0
6676,4328,0
6637,4328,0
4995,4328,0
6627,4328,0
6685,4328,0
6680,4328,0
6737,4328,0
6732,4328,0
6742,4328,0
6712,4328,0
6744,4328,0
6767,4328,0
6764,4328,0
6775,4328,0
6713,4328,0
6634,4328,0
6778,4328,0
6774,4328,0
6796,4328,0
6805,4328,0
6804,4328,0
6803,4328,0
6802,4328,0
6808,4328,0
6814,4328,0
6793,4328,0
6819,4328,0
6813,4328,0
6807,4328,0
5871,4323,0
6414,4323,0
3255,4323,0
6438,4323,0
6480,4323,0
6479,4323,0
6477,4323,0
6474,4323,0
6476,4323,0
6467,4323,0
6501,4323,0
6495,4323,0
6509,4323,0
6490,4323,0
6517,4323,0
6497,4323,0
6520,4323,0
6496,4323,0
6536,4323,0
5814,4323,0
6569,4323,0
6552,4323,0
6591,4323,0
6586,4323,0
6549,4323,0
6594,4323,0
6577,4323,0
6471,4323,0
6598,4323,0
6566,4323,0
6601,4323,0
6603,4323,0
6568,4323,0
6556,4323,0
6564,4323,0
6395,4323,0
6620,4323,0
6608,4323,0
6576,4323,0
6587,4323,0
6539,4323,0
6622,4323,0
6636,4323,0
6670,4323,0
6651,4323,0
6665,4323,0
6668,4323,0
6676,4323,0
6637,4323,0
4995,4323,0
6627,4323,0
6685,4323,0
6680,4323,0
6737,4323,0
6732,4323,0
6742,4323,0
6712,4323,0
6744,4323,0
6767,4323,0
6764,4323,0
6775,4323,0
6713,4323,1
6634,4323,0
6778,4323,0
6774,4323,0
6796,4323,0
6805,4323,0
6804,4323,0
6803,4323,0
6802,4323,0
6808,4323,0
6814,4323,0
6793,4323,0
6819,4323,0
6813,4323,0
6807,4323,0
5871,4316,0
6414,4316,0
3255,4316,0
6438,4316,0
6480,4316,0
6479,4316,0
6477,4316,0
6474,4316,0
6476,4316,0
6467,4316,0
6501,4316,0
6495,4316,0
6509,4316,0
6490,4316,0
6517,4316,0
6497,4316,0
6520,4316,0
6496,4316,0
6536,4316,0
5814,4316,0
6569,4316,0
6552,4316,0
6591,4316,0
6586,4316,0
6549,4316,0
6594,4316,0
6577,4316,0
6471,4316,0
6598,4316,0
6566,4316,0
6601,4316,0
6603,4316,1
6568,4316,0
6556,4316,0
6564,4316,0
6395,4316,0
6620,4316,0
6608,4316,0
6576,4316,0
6587,4316,0
6539,4316,0
6622,4316,0
6636,4316,0
6670,4316,0
6651,4316,0
6665,4316,0
6668,4316,0
6676,4316,0
6637,4316,0
4995,4316,0
6627,4316,0
6685,4316,0
6680,4316,0
6737,4316,0
6732,4316,0
6742,4316,0
6712,4316,0
6744,4316,0
6767,4316,0
6764,4316,0
6775,4316,0
6713,4316,0
6634,4316,0
6778,4316,0
6774,4316,0
6796,4316,0
6805,4316,0
6804,4316,0
6803,4316,0
6802,4316,0
6808,4316,0
6814,4316,0
6793,4316,0
6819,4316,0
6813,4316,0
6807,4316,0
5871,4308,0
6414,4308,0
3255,4308,0
6438,4308,0
6480,4308,0
6479,4308,0
6477,4308,0
6474,4308,0
6476,4308,0
6467,4308,0
6501,4308,0
6495,4308,0
6509,4308,0
6490,4308,0
6517,4308,0
6497,4308,0
6520,4308,0
6496,4308,0
6536,4308,0
5814,4308,0
6569,4308,0
6552,4308,0
6591,4308,0
6586,4308,0
6549,4308,0
6594,4308,0
6577,4308,0
6471,4308,0
6598,4308,0
6566,4308,0
6601,4308,0
6603,4308,0
6568,4308,0
6556,4308,0
6564,4308,0
6395,4308,0
6620,4308,0
6608,4308,0
6576,4308,0
6587,4308,0
6539,4308,0
6622,4308,0
6636,4308,0
6670,4308,1
6651,4308,0
6665,4308,0
6668,4308,0
6676,4308,0
6637,4308,0
4995,4308,0
6627,4308,0
6685,4308,0
6680,4308,0
6737,4308,0
6732,4308,0
6742,4308,0
6712,4308,0
6744,4308,0
6767,4308,0
6764,4308,0
6775,4308,0
6713,4308,0
6634,4308,0
6778,4308,0
6774,4308,0
6796,4308,0
6805,4308,0
6804,4308,0
6803,4308,0
6802,4308,0
6808,4308,0
6814,4308,0
6793,4308,0
6819,4308,0
6813,4308,0
6807,4308,0
5871,4307,0
6414,4307,0
3255,4307,0
6438,4307,0
6480,4307,0
6479,4307,0
6477,4307,0
6474,4307,0
6476,4307,0
6467,4307,0
6501,4307,0
6495,4307,0
6509,4307,0
6490,4307,0
6517,4307,0
6497,4307,0
6520,4307,0
6496,4307,0
6536,4307,0
5814,4307,0
6569,4307,0
6552,4307,0
6591,4307,0
6586,4307,0
6549,4307,0
6594,4307,0
6577,4307,0
6471,4307,0
6598,4307,0
6566,4307,0
6601,4307,0
6603,4307,0
6568,4307,0
6556,4307,0
6564,4307,0
6395,4307,0
6620,4307,0
6608,4307,0
6576,4307,0
6587,4307,0
6539,4307,0
6622,4307,0
6636,4307,0
6670,4307,1
6651,4307,0
6665,4307,0
6668,4307,0
6676,4307,0
6637,4307,0
4995,4307,0
6627,4307,0
6685,4307,0
6680,4307,0
6737,4307,0
6732,4307,0
6742,4307,0
6712,4307,0
6744,4307,0
6767,4307,0
6764,4307,0
6775,4307,0
6713,4307,0
6634,4307,0
6778,4307,0
6774,4307,0
6796,4307,0
6805,4307,0
6804,4307,0
6803,4307,0
6802,4307,0
6808,4307,0
6814,4307,0
6793,4307,0
6819,4307,0
6813,4307,0
6807,4307,0
5871,4303,0
6414,4303,0
3255,4303,0
6438,4303,0
6480,4303,0
6479,4303,0
6477,4303,0
6474,4303,0
6476,4303,0
6467,4303,0
6501,4303,0
6495,4303,0
6509,4303,0
6490,4303,0
6517,4303,0
6497,4303,0
6520,4303,0
6496,4303,0
6536,4303,0
5814,4303,0
6569,4303,0
6552,4303,0
6591,4303,0
6586,4303,0
6549,4303,0
6594,4303,0
6577,4303,0
6471,4303,0
6598,4303,0
6566,4303,0
6601,4303,0
6603,4303,0
6568,4303,0
6556,4303,0
6564,4303,0
6395,4303,0
6620,4303,0
6608,4303,0
6576,4303,0
6587,4303,0
6539,4303,0
6622,4303,0
6636,4303,0
6670,4303,0
6651,4303,0
6665,4303,0
6668,4303,0
6676,4303,0
6637,4303,0
4995,4303,0
6627,4303,0
6685,4303,0
6680,4303,0
6737,4303,0
6732,4303,0
6742,4303,0
6712,4303,0
6744,4303,0
6767,4303,0
6764,4303,0
6775,4303,0
6713,4303,1
6634,4303,0
6778,4303,0
6774,4303,0
6796,4303,0
6805,4303,0
6804,4303,0
6803,4303,0
6802,4303,0
6808,4303,0
6814,4303,0
6793,4303,0
6819,4303,0
6813,4303,0
6807,4303,0
5871,4291,0
6414,4291,0
3255,4291,0
6438,4291,0
6480,4291,0
6479,4291,0
6477,4291,0
6474,4291,0
6476,4291,0
6467,4291,0
6501,4291,0
6495,4291,0
6509,4291,0
6490,4291,0
6517,4291,0
6497,4291,0
6520,4291,0
6496,4291,0
6536,4291,0
5814,4291,0
6569,4291,0
6552,4291,0
6591,4291,0
6586,4291,0
6549,4291,0
6594,4291,0
6577,4291,0
6471,4291,0
6598,4291,0
6566,4291,0
6601,4291,0
6603,4291,0
6568,4291,0
6556,4291,0
6564,4291,0
6395,4291,0
6620,4291,0
6608,4291,0
6576,4291,0
6587,4291,0
